"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"ch.qos.logback.classic.PatternLayout.doLayout ()","0.0 ms (0%)","0.0 ms (0%)","155,498 ms (0%)","155,498 ms (0%)","52"
"ch.qos.logback.core.pattern.PatternLayoutBase.writeLoopOnConverters ()","0.0 ms (0%)","0.0 ms (0%)","155,498 ms (0%)","155,498 ms (0%)","26"
"ch.qos.logback.core.pattern.FormattingConverter.write ()","0.0 ms (0%)","0.0 ms (0%)","132,980 ms (0%)","132,980 ms (0%)","30"
"ch.qos.logback.core.pattern.CompositeConverter.convert ()","0.0 ms (0%)","0.0 ms (0%)","63,747 ms (0%)","63,747 ms (0%)","14"
"com.fasterxml.jackson.core.io.IOContext.allocTokenBuffer ()","0.0 ms (0%)","0.0 ms (0%)","11,828 ms (0%)","11,828 ms (0%)","1"
"org.hibernate.event.internal.AbstractFlushingEventListener.preFlush ()","0.0 ms (0%)","0.0 ms (0%)","831,007 ms (0%)","831,007 ms (0.1%)","156"
"org.hibernate.event.internal.AbstractFlushingEventListener.cascadeOnFlush ()","0.0 ms (0%)","0.0 ms (0%)","559,801 ms (0%)","559,801 ms (0%)","100"
"org.hibernate.persister.entity.EntityPersister.getValue ()","0.0 ms (0%)","0.0 ms (0%)","46,392 ms (0%)","46,392 ms (0%)","10"
"org.hibernate.persister.entity.AbstractEntityPersister.getPropertyValue ()","0.0 ms (0%)","0.0 ms (0%)","46,392 ms (0%)","46,392 ms (0%)","10"
"org.hibernate.property.access.spi.GetterFieldImpl.get ()","0.0 ms (0%)","0.0 ms (0%)","130,442 ms (0%)","130,442 ms (0%)","27"
"org.hibernate.action.internal.EntityDeleteAction.execute ()","0.0 ms (0%)","0.0 ms (0%)","37,846 ms (0%)","37,846 ms (0%)","8"
"org.hibernate.persister.entity.mutation.AbstractDeleteCoordinator.delete ()","0.0 ms (0%)","0.0 ms (0%)","31,116 ms (0%)","31,116 ms (0%)","7"
"org.hibernate.persister.entity.mutation.AbstractDeleteCoordinator.doStaticDelete ()","0.0 ms (0%)","0.0 ms (0%)","31,116 ms (0%)","31,116 ms (0%)","7"
"org.hibernate.persister.entity.mutation.AbstractDeleteCoordinator.applyStaticDeleteTableDetails ()","0.0 ms (0%)","0.0 ms (0%)","12,921 ms (0%)","12,921 ms (0%)","6"
"org.hibernate.persister.entity.mutation.AbstractDeleteCoordinator.applyId ()","0.0 ms (0%)","0.0 ms (0%)","12,921 ms (0%)","12,921 ms (0%)","6"
"org.hibernate.persister.entity.mutation.AbstractMutationCoordinator.breakDownKeyJdbcValues ()","0.0 ms (0%)","0.0 ms (0%)","12,921 ms (0%)","12,921 ms (0%)","6"
"org.hibernate.engine.internal.StatefulPersistenceContext.addCollectionByKey ()","0.0 ms (0%)","0.0 ms (0%)","391,421 ms (0%)","391,421 ms (0%)","60"
"org.hibernate.engine.internal.StatefulPersistenceContext.postLoad ()","0.0 ms (0%)","0.0 ms (0%)","155,538 ms (0%)","155,538 ms (0%)","34"
"org.hibernate.engine.internal.StatefulPersistenceContext.processLoadedEntityHolder ()","0.0 ms (0%)","0.0 ms (0%)","148,316 ms (0%)","148,316 ms (0%)","32"
"org.hibernate.loader.ast.internal.ExecutionContextWithSubselectFetchHandler.registerLoadingEntityHolder ()","0.0 ms (0%)","0.0 ms (0%)","16,081 ms (0%)","16,081 ms (0%)","2"
"org.hibernate.engine.spi.SubselectFetch$StandardRegistrationHandler.addKey ()","0.0 ms (0%)","0.0 ms (0%)","24,724 ms (0%)","24,724 ms (0%)","3"
"org.hibernate.persister.entity.mutation.EntityTableMapping$KeyMapping.breakDownKeyJdbcValues ()","0.0 ms (0%)","0.0 ms (0%)","7,846 ms (0%)","7,846 ms (0%)","3"
"org.hibernate.sql.results.graph.collection.internal.DelayedCollectionFetch.createAssembler ()","0.0 ms (0%)","0.0 ms (0%)","71,293 ms (0%)","71,293 ms (0%)","11"
"org.hibernate.sql.results.graph.entity.internal.EntityResultInitializer.<init> ()","0.0 ms (0%)","0.0 ms (0%)","52,808 ms (0%)","52,808 ms (0%)","9"
"jakarta.servlet.ServletRequestWrapper.removeAttribute ()","0.0 ms (0%)","0.0 ms (0%)","19,440 ms (0%)","19,440 ms (0%)","12"
"org.apache.catalina.connector.RequestFacade.removeAttribute ()","0.0 ms (0%)","0.0 ms (0%)","19,440 ms (0%)","19,440 ms (0%)","3"
"org.apache.catalina.connector.Request.removeAttribute ()","0.0 ms (0%)","0.0 ms (0%)","19,440 ms (0%)","19,440 ms (0%)","3"
"org.apache.catalina.connector.Request.notifyAttributeRemoved ()","0.0 ms (0%)","0.0 ms (0%)","19,440 ms (0%)","19,440 ms (0%)","3"
"org.apache.catalina.core.StandardContext.getApplicationEventListeners ()","0.0 ms (0%)","0.0 ms (0%)","52,369 ms (0%)","52,369 ms (0%)","7"
"org.hibernate.sql.results.graph.entity.internal.EntityResultImpl.createInitializer ()","0.0 ms (0%)","0.0 ms (0%)","52,808 ms (0%)","52,808 ms (0%)","27"
"org.hibernate.metamodel.internal.EntityInstantiatorPojoStandard.instantiate ()","0.0 ms (0%)","0.0 ms (0%)","514,065 ms (0%)","514,065 ms (0%)","66"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeNumber ()","0.0 ms (0%)","0.0 ms (0%)","11,828 ms (0%)","11,828 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.std.CollectionSerializer.serializeContentsUsing ()","0.0 ms (0%)","0.0 ms (0%)","12,225 ms (0%)","12,225 ms (0%)","2"
"com.fasterxml.jackson.databind.ser.std.CollectionSerializer.serializeContents ()","0.0 ms (0%)","0.0 ms (0%)","12,225 ms (0%)","12,225 ms (0%)","2"
"com.fasterxml.jackson.databind.ser.std.CollectionSerializer.serialize ()","0.0 ms (0%)","0.0 ms (0%)","12,225 ms (0%)","12,225 ms (0%)","4"
"org.hibernate.internal.util.collections.CollectionHelper.set ()","0.0 ms (0%)","0.0 ms (0%)","23,656 ms (0%)","23,656 ms (0%)","2"
"com.fasterxml.jackson.databind.ObjectReader.readValue ()","0.0 ms (0%)","0.0 ms (0%)","9,408 ms (0%)","9,408 ms (0%)","3"
"com.fasterxml.jackson.databind.ObjectReader._bindAndClose ()","0.0 ms (0%)","0.0 ms (0%)","7,269 ms (0%)","7,269 ms (0%)","2"
"com.fasterxml.jackson.databind.deser.BeanDeserializer.deserializeFromObject ()","0.0 ms (0%)","0.0 ms (0%)","7,269 ms (0%)","7,269 ms (0%)","2"
"com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.createUsingDefault ()","0.0 ms (0%)","0.0 ms (0%)","4,036 ms (0%)","4,036 ms (0%)","2"
"org.hibernate.collection.internal.CustomCollectionTypeSemantics.instantiateRaw ()","0.0 ms (0%)","0.0 ms (0%)","23,656 ms (0%)","23,656 ms (0%)","2"
"org.hibernate.collection.spi.PersistentSet.initializeEmptyCollection ()","0.0 ms (0%)","0.0 ms (0%)","23,656 ms (0%)","23,656 ms (0%)","2"
"com.fasterxml.jackson.databind.ObjectMapper.readTree ()","0.0 ms (0%)","0.0 ms (0%)","142,341 ms (0%)","142,341 ms (0%)","22"
"com.fasterxml.jackson.databind.ObjectMapper._readTreeAndClose ()","0.0 ms (0%)","0.0 ms (0%)","94,206 ms (0%)","94,206 ms (0%)","12"
"com.fasterxml.jackson.databind.deser.std.JsonNodeDeserializer.deserialize ()","0.0 ms (0%)","0.0 ms (0%)","94,206 ms (0%)","94,206 ms (0%)","24"
"com.fasterxml.jackson.databind.deser.std.BaseNodeDeserializer._deserializeContainerNoRecursion ()","0.0 ms (0%)","0.0 ms (0%)","94,206 ms (0%)","94,206 ms (0%)","12"
"com.fasterxml.jackson.databind.node.ObjectNode.replace ()","0.0 ms (0%)","0.0 ms (0%)","22,197 ms (0%)","22,197 ms (0%)","4"
"org.apache.catalina.connector.CoyoteAdapter.parseSessionCookiesId ()","0.0 ms (0%)","0.0 ms (0%)","8,012 ms (0%)","8,012 ms (0%)","3"
"org.apache.catalina.connector.Request.getServerCookies ()","0.0 ms (0%)","0.0 ms (0%)","8,012 ms (0%)","8,012 ms (0%)","3"
"org.apache.catalina.connector.Request.getCookieProcessor ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"org.hibernate.persister.collection.AbstractCollectionPersister.determineLoaderToUse ()","0.0 ms (0%)","0.0 ms (0%)","33,951 ms (0%)","33,951 ms (0%)","6"
"org.hibernate.loader.ast.spi.Loadable.isAffectedByBatchSize ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"org.hibernate.metamodel.mapping.internal.PluralAttributeMappingImpl.getBatchSize ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"org.hibernate.query.sqm.internal.QuerySqmImpl.resolveSelectQueryPlan ()","0.0 ms (0%)","0.0 ms (0%)","9,240 ms (0%)","9,240 ms (0%)","3"
"org.hibernate.query.sqm.internal.AbstractSqmSelectionQuery.buildSelectQueryPlan ()","0.0 ms (0%)","0.0 ms (0%)","4,047 ms (0%)","4,047 ms (0%)","2"
"org.hibernate.query.sqm.internal.AbstractSqmSelectionQuery.buildConcreteQueryPlan ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","2"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.<init> ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.determineRowTransformer ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"org.hibernate.query.sqm.internal.SqmUtil.isSelectionAssignableToResultType ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.createMapDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","20,775 ms (0%)","20,775 ms (0%)","2"
"io.netty.channel.socket.nio.NioSocketChannel.doReadBytes ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.skipInitialization ()","0.0 ms (0%)","0.0 ms (0%)","41,979 ms (0%)","41,979 ms (0%)","13"
"org.hibernate.engine.jdbc.mutation.internal.AbstractMutationExecutor.execute ()","0.0 ms (0%)","0.0 ms (0%)","134,743 ms (0%)","124,904 ms (0%)","23"
"org.hibernate.engine.jdbc.mutation.internal.MutationExecutorSingleBatched.performBatchedOperations ()","0.0 ms (0%)","0.0 ms (0%)","14,847 ms (0%)","14,847 ms (0%)","2"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.addToBatch ()","0.0 ms (0%)","0.0 ms (0%)","14,847 ms (0%)","14,847 ms (0%)","2"
"org.hibernate.action.internal.EntityDeleteAction.postDeleteLoaded ()","0.0 ms (0%)","0.0 ms (0%)","6,729 ms (0%)","6,729 ms (0%)","2"
"org.hibernate.engine.internal.StatefulPersistenceContext.removeEntry ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"org.hibernate.engine.internal.EntityEntryContext.removeEntityEntry ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"io.micrometer.core.instrument.MeterRegistry$More.longTaskTimer ()","0.0 ms (0%)","0.0 ms (0%)","28,142 ms (0%)","28,142 ms (0%)","3"
"jakarta.servlet.http.HttpServletRequestWrapper.getHeaders ()","0.0 ms (0%)","0.0 ms (0%)","34,589 ms (0%)","34,589 ms (0%)","23"
"org.hibernate.internal.SessionImpl.fireMerge ()","0.0 ms (0%)","0.0 ms (0%)","116,990 ms (0%)","116,990 ms (0%)","43"
"org.hibernate.internal.SessionImpl$$Lambda$3422.0x0000000801b5b260.accept ()","0.0 ms (0%)","0.0 ms (0%)","116,990 ms (0%)","116,990 ms (0%)","35"
"org.hibernate.event.internal.DefaultMergeEventListener.onMerge ()","0.0 ms (0%)","0.0 ms (0%)","116,990 ms (0%)","116,990 ms (0%)","78"
"org.hibernate.event.internal.DefaultMergeEventListener.doMerge ()","0.0 ms (0%)","0.0 ms (0%)","116,990 ms (0%)","116,990 ms (0%)","43"
"org.hibernate.event.internal.DefaultMergeEventListener.merge ()","0.0 ms (0%)","0.0 ms (0%)","116,990 ms (0%)","116,990 ms (0%)","43"
"org.hibernate.event.internal.DefaultMergeEventListener.entityIsPersistent ()","0.0 ms (0%)","0.0 ms (0%)","116,990 ms (0%)","116,990 ms (0%)","41"
"org.hibernate.event.internal.DefaultMergeEventListener.cascadeOnMerge ()","0.0 ms (0%)","0.0 ms (0%)","57,097 ms (0%)","57,097 ms (0%)","13"
"org.hibernate.engine.internal.Cascade.cascadeProperty ()","0.0 ms (0%)","0.0 ms (0%)","368,066 ms (0%)","368,066 ms (0%)","90"
"org.hibernate.engine.internal.Cascade.cascadeAssociation ()","0.0 ms (0%)","0.0 ms (0%)","368,066 ms (0%)","368,066 ms (0%)","89"
"org.hibernate.engine.internal.Cascade.cascadeToOne ()","0.0 ms (0%)","0.0 ms (0%)","144,327 ms (0%)","144,327 ms (0%)","26"
"org.hibernate.engine.spi.CascadingActions$6.cascade ()","0.0 ms (0%)","0.0 ms (0%)","43,439 ms (0%)","43,439 ms (0%)","18"
"org.hibernate.internal.SessionImpl$$Lambda$3423.0x0000000801b5ba58.applyEventToListener ()","0.0 ms (0%)","0.0 ms (0%)","39,461 ms (0%)","39,461 ms (0%)","8"
"org.hibernate.event.internal.DefaultMergeEventListener.copyValues ()","0.0 ms (0%)","0.0 ms (0%)","88,625 ms (0%)","88,625 ms (0%)","27"
"org.hibernate.type.TypeHelper.replace ()","0.0 ms (0%)","0.0 ms (0%)","88,625 ms (0%)","88,625 ms (0%)","27"
"org.hibernate.type.AbstractStandardBasicType.replace ()","0.0 ms (0%)","0.0 ms (0%)","14,151 ms (0%)","14,151 ms (0%)","2"
"org.apache.catalina.connector.CoyoteAdapter.doConnectorAuthenticationAuthorization ()","0.0 ms (0%)","0.0 ms (0%)","6,693 ms (0%)","6,693 ms (0%)","2"
"org.apache.tomcat.util.buf.CharChunk.toStringInternal ()","0.0 ms (0%)","0.0 ms (0%)","11,828 ms (0%)","11,828 ms (0%)","1"
"jakarta.servlet.ServletRequestWrapper.getRemoteAddr ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","4"
"org.apache.catalina.connector.RequestFacade.getRemoteAddr ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"org.apache.catalina.connector.Request.getRemoteAddr ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"org.apache.tomcat.util.buf.CharChunk.toString ()","0.0 ms (0%)","0.0 ms (0%)","11,941 ms (0%)","11,941 ms (0%)","2"
"io.micrometer.observation.transport.ReceiverContext.<init> ()","0.0 ms (0%)","0.0 ms (0%)","20,775 ms (0%)","20,775 ms (0%)","2"
"io.micrometer.observation.transport.RequestReplyReceiverContext.<init> ()","0.0 ms (0%)","0.0 ms (0%)","20,775 ms (0%)","20,775 ms (0%)","4"
"org.hibernate.engine.OptimisticLockStyle.isAllOrDirty ()","0.0 ms (0%)","0.0 ms (0%)","8,472 ms (0%)","8,472 ms (0%)","1"
"org.hibernate.persister.entity.mutation.AbstractMutationCoordinator.resolveBatchKeyAccess ()","0.0 ms (0%)","0.0 ms (0%)","8,472 ms (0%)","8,472 ms (0%)","1"
"org.apache.catalina.connector.RequestFacade.getAttributeNames ()","0.0 ms (0%)","0.0 ms (0%)","32,714 ms (0%)","32,714 ms (0%)","4"
"org.apache.catalina.connector.Request.getAttributeNames ()","0.0 ms (0%)","0.0 ms (0%)","32,714 ms (0%)","32,714 ms (0%)","4"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.executor ()","0.0 ms (0%)","0.0 ms (0%)","8,472 ms (0%)","8,472 ms (0%)","1"
"org.apache.catalina.connector.Request.getMethod ()","0.0 ms (0%)","0.0 ms (0%)","36,901 ms (0%)","36,901 ms (0%)","5"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.getConnectionForTransactionManagement ()","0.0 ms (0%)","0.0 ms (0%)","1,219,790 ms (0.1%)","99,412 ms (0%)","172"
"org.mariadb.jdbc.message.client.PingPacket.encode ()","0.0 ms (0%)","0.0 ms (0%)","49,851 ms (0%)","49,851 ms (0%)","27"
"org.apache.catalina.connector.Response.setSuspended ()","0.0 ms (0%)","0.0 ms (0%)","6,705 ms (0%)","6,705 ms (0%)","1"
"org.hibernate.engine.jdbc.mutation.internal.MutationExecutorSingleNonBatched.performNonBatchedOperations ()","0.0 ms (0%)","0.0 ms (0%)","119,895 ms (0%)","110,056 ms (0%)","21"
"io.micrometer.observation.SimpleObservation.<init> ()","0.0 ms (0%)","0.0 ms (0%)","33,017 ms (0%)","33,017 ms (0%)","5"
"io.micrometer.observation.SimpleObservation.getConventionFromConfig ()","0.0 ms (0%)","0.0 ms (0%)","3,346 ms (0%)","3,346 ms (0%)","1"
"org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.executeBatch ()","0.0 ms (0%)","0.0 ms (0%)","134,440 ms (0%)","39,145 ms (0%)","22"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.execute ()","0.0 ms (0%)","0.0 ms (0%)","134,419 ms (0%)","39,124 ms (0%)","21"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.performExecution ()","0.0 ms (0%)","0.0 ms (0%)","124,509 ms (0%)","29,214 ms (0%)","20"
"org.apache.tomcat.util.net.NioEndpoint.setSocketOptions ()","0.0 ms (0%)","0.0 ms (0%)","44,774 ms (0%)","44,774 ms (0%)","12"
"org.apache.tomcat.util.net.NioEndpoint$Poller.register ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"org.apache.catalina.connector.RequestFacade.getMethod ()","0.0 ms (0%)","0.0 ms (0%)","36,901 ms (0%)","36,901 ms (0%)","5"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl$$Lambda$3443.0x0000000801c04680.accept ()","0.0 ms (0%)","0.0 ms (0%)","105,644 ms (0%)","10,350 ms (0%)","18"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.lambda$performExecution$2 ()","0.0 ms (0%)","0.0 ms (0%)","105,644 ms (0%)","10,350 ms (0%)","18"
"com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeBatch ()","0.0 ms (0%)","0.0 ms (0%)","105,644 ms (0%)","10,350 ms (0%)","18"
"com.zaxxer.hikari.pool.ProxyStatement.executeBatch ()","0.0 ms (0%)","0.0 ms (0%)","105,644 ms (0%)","10,350 ms (0%)","18"
"org.mariadb.jdbc.ServerPreparedStatement.executeInternalPreparedBatch ()","0.0 ms (0%)","0.0 ms (0%)","105,625 ms (0%)","10,331 ms (0%)","17"
"org.mariadb.jdbc.ServerPreparedStatement.executeBatchStandard ()","0.0 ms (0%)","0.0 ms (0%)","105,625 ms (0%)","10,331 ms (0%)","17"
"org.mariadb.jdbc.message.client.PreparePacket.readPacket ()","0.0 ms (0%)","0.0 ms (0%)","28,004 ms (0%)","0.0 ms (0%)","4"
"com.fasterxml.jackson.databind.type.TypeBindings.createIfNeeded ()","0.0 ms (0%)","0.0 ms (0%)","11,006 ms (0%)","11,006 ms (0%)","3"
"org.hibernate.internal.SessionImpl.finishWithEventInstance ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"io.lettuce.core.protocol.CommandHandler.decode ()","0.0 ms (0%)","0.0 ms (0%)","56,875 ms (0%)","56,875 ms (0%)","16"
"io.lettuce.core.protocol.CommandHandler.recordLatency ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"io.lettuce.core.metrics.MicrometerCommandLatencyRecorder.recordCommandLatency ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","2"
"io.lettuce.core.metrics.MicrometerCommandLatencyRecorder.isEnabled ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"org.hibernate.action.internal.EntityDeleteAction.postDelete ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"com.fasterxml.jackson.databind.type.TypeFactory.constructCollectionType ()","0.0 ms (0%)","0.0 ms (0%)","11,006 ms (0%)","11,006 ms (0%)","3"
"io.jsonwebtoken.impl.AbstractTextCodec.decodeToString ()","0.0 ms (0%)","0.0 ms (0%)","8,472 ms (0%)","8,472 ms (0%)","1"
"jakarta.servlet.ServletRequestWrapper.getParameter ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","4"
"org.apache.catalina.connector.RequestFacade.getParameter ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"org.apache.catalina.connector.Request.getParameter ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"org.apache.catalina.connector.Request.parseParameters ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"org.hibernate.loader.ast.internal.SingleIdEntityLoaderStandardImpl.resolveLoadPlan ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"org.hibernate.loader.ast.internal.SingleIdEntityLoaderStandardImpl.getRegularLoadPlan ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"org.hibernate.loader.ast.internal.SingleIdEntityLoaderStandardImpl.isLoadPlanReusable ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"org.hibernate.query.sqm.internal.SqmCriteriaNodeBuilder.getSessionFactory ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"org.hibernate.query.internal.QueryEngineImpl$$Lambda$920.0x000000080136f618.get ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.afterWrite ()","0.0 ms (0%)","0.0 ms (0%)","3,737 ms (0%)","3,737 ms (0%)","2"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.tryToDrainBuffers ()","0.0 ms (0%)","0.0 ms (0%)","5,714 ms (0%)","5,714 ms (0%)","4"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.drainBuffers ()","0.0 ms (0%)","0.0 ms (0%)","5,714 ms (0%)","5,714 ms (0%)","4"
"org.hibernate.sql.ast.spi.SqlExpressionResolver$$Lambda$994.0x0000000801473418.apply ()","0.0 ms (0%)","0.0 ms (0%)","10,661 ms (0%)","10,661 ms (0%)","2"
"org.hibernate.query.sqm.sql.internal.SqlAstProcessingStateImpl.resolveSqlExpression ()","0.0 ms (0%)","0.0 ms (0%)","10,661 ms (0%)","10,661 ms (0%)","2"
"org.hibernate.sql.results.graph.collection.internal.AbstractImmediateCollectionInitializer.resolveKey ()","0.0 ms (0%)","0.0 ms (0%)","165,219 ms (0%)","165,219 ms (0%)","27"
"org.hibernate.metamodel.model.domain.internal.MappingMetamodelImpl.getCollectionDescriptor ()","0.0 ms (0%)","0.0 ms (0%)","44,080 ms (0%)","44,080 ms (0%)","6"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter$SqmAliasedNodePositionTracker.resolveSqlExpression ()","0.0 ms (0%)","0.0 ms (0%)","10,661 ms (0%)","10,661 ms (0%)","2"
"org.hibernate.sql.results.graph.entity.internal.AbstractBatchEntitySelectFetchInitializer.registerToBatchFetchQueue ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"org.mariadb.jdbc.client.impl.PrepareCache.put ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitJunctionPredicate ()","0.0 ms (0%)","0.0 ms (0%)","8,472 ms (0%)","8,472 ms (0%)","2"
"org.hibernate.loader.ast.internal.CollectionBatchLoaderInPredicate$$Lambda$3252.0x0000000801bc5140.chunkBoundaryNotification ()","0.0 ms (0%)","0.0 ms (0%)","83,674 ms (0%)","83,674 ms (0%)","13"
"org.hibernate.loader.ast.internal.CollectionBatchLoaderInPredicate.lambda$initializeKeys$3 ()","0.0 ms (0%)","0.0 ms (0%)","83,674 ms (0%)","83,674 ms (0%)","13"
"org.hibernate.query.sqm.internal.SimpleSqmCopyContext.<init> ()","0.0 ms (0%)","0.0 ms (0%)","8,472 ms (0%)","8,472 ms (0%)","1"
"org.hibernate.query.sqm.tree.SqmCopyContext.simpleContext ()","0.0 ms (0%)","0.0 ms (0%)","8,472 ms (0%)","8,472 ms (0%)","1"
"io.lettuce.core.AbstractRedisAsyncCommands.get ()","0.0 ms (0%)","0.0 ms (0%)","7,003 ms (0%)","7,003 ms (0%)","7"
"io.lettuce.core.AbstractRedisAsyncCommands.dispatch ()","0.0 ms (0%)","0.0 ms (0%)","7,003 ms (0%)","7,003 ms (0%)","7"
"io.lettuce.core.StatefulRedisConnectionImpl.dispatch ()","0.0 ms (0%)","0.0 ms (0%)","7,003 ms (0%)","7,003 ms (0%)","7"
"io.lettuce.core.RedisChannelHandler.dispatch ()","0.0 ms (0%)","0.0 ms (0%)","4,383 ms (0%)","4,383 ms (0%)","5"
"io.lettuce.core.protocol.CommandExpiryWriter.write ()","0.0 ms (0%)","0.0 ms (0%)","4,383 ms (0%)","4,383 ms (0%)","5"
"io.lettuce.core.protocol.DefaultEndpoint.write ()","0.0 ms (0%)","0.0 ms (0%)","3,780 ms (0%)","3,780 ms (0%)","3"
"io.lettuce.core.protocol.DefaultEndpoint.writeToChannelAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","3,384 ms (0%)","3,384 ms (0%)","2"
"io.lettuce.core.protocol.DefaultEndpoint.channelWriteAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","3,384 ms (0%)","3,384 ms (0%)","2"
"io.netty.channel.AbstractChannel.writeAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","3,384 ms (0%)","3,384 ms (0%)","2"
"io.netty.channel.DefaultChannelPipeline.writeAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","3,384 ms (0%)","3,384 ms (0%)","2"
"io.netty.channel.AbstractChannelHandlerContext.writeAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","3,384 ms (0%)","3,384 ms (0%)","4"
"io.netty.channel.AbstractChannelHandlerContext$WriteTask.newInstance ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"io.netty.util.internal.ObjectPool$RecyclerObjectPool.get ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"io.netty.util.Recycler.get ()","0.0 ms (0%)","0.0 ms (0%)","3,359 ms (0%)","3,359 ms (0%)","1"
"io.micrometer.observation.Observation$Context.addLowCardinalityKeyValues ()","0.0 ms (0%)","0.0 ms (0%)","89,753 ms (0%)","89,753 ms (0%)","12"
"io.micrometer.observation.Observation$Context.addLowCardinalityKeyValue ()","0.0 ms (0%)","0.0 ms (0%)","89,753 ms (0%)","89,753 ms (0%)","12"
