"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.decomposeForInsert ()","0.0 ms (0%)","0.0 ms (0%)","1,009 ms (0%)","1,009 ms (0%)","1"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.decomposeAttribute ()","0.0 ms (0%)","0.0 ms (0%)","1,009 ms (0%)","1,009 ms (0%)","1"
"org.hibernate.metamodel.mapping.ModelPart.decompose ()","0.0 ms (0%)","0.0 ms (0%)","1,009 ms (0%)","1,009 ms (0%)","1"
"org.hibernate.metamodel.mapping.internal.BasicAttributeMapping.breakDownJdbcValues ()","0.0 ms (0%)","0.0 ms (0%)","1,009 ms (0%)","1,009 ms (0%)","1"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard$$Lambda$2754.0x0000000801b4ab30.consume ()","0.0 ms (0%)","0.0 ms (0%)","1,009 ms (0%)","1,009 ms (0%)","1"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.lambda$decomposeAttribute$2 ()","0.0 ms (0%)","0.0 ms (0%)","1,009 ms (0%)","1,009 ms (0%)","1"
"org.hibernate.engine.jdbc.mutation.internal.JdbcValueBindingsImpl.bindValue ()","0.0 ms (0%)","0.0 ms (0%)","1,009 ms (0%)","1,009 ms (0%)","1"
"org.hibernate.engine.jdbc.mutation.spi.BindingGroup.bindValue ()","0.0 ms (0%)","0.0 ms (0%)","1,009 ms (0%)","1,009 ms (0%)","1"
"org.hibernate.engine.internal.StatefulPersistenceContext.initializeNonLazyCollections ()","0.0 ms (0%)","0.0 ms (0%)","87,375 ms (0%)","48,389 ms (0.1%)","246"
"org.hibernate.engine.internal.StatefulPersistenceContext$$Lambda$2164.0x000000080193b1b8.accept ()","0.0 ms (0%)","0.0 ms (0%)","87,375 ms (0%)","48,389 ms (0.1%)","123"
"org.hibernate.collection.spi.AbstractPersistentCollection.forceInitialization ()","0.0 ms (0%)","0.0 ms (0%)","87,375 ms (0%)","48,389 ms (0.1%)","123"
"org.hibernate.loader.ast.internal.CollectionLoaderSingleKey.load ()","0.0 ms (0%)","0.0 ms (0%)","192,824 ms (0%)","175,970 ms (0.2%)","313"
"io.micrometer.prometheusmetrics.PrometheusCounter.increment ()","0.0 ms (0%)","0.0 ms (0%)","598 ms (0%)","598 ms (0%)","1"
"io.micrometer.core.instrument.Counter.increment ()","0.0 ms (0%)","0.0 ms (0%)","598 ms (0%)","598 ms (0%)","1"
"org.hibernate.internal.SessionImpl.find ()","0.0 ms (0%)","0.0 ms (0%)","51,245 ms (0%)","30,464 ms (0%)","124"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl.load ()","0.0 ms (0%)","0.0 ms (0%)","51,245 ms (0%)","30,464 ms (0%)","123"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl.perform ()","0.0 ms (0%)","0.0 ms (0%)","50,339 ms (0%)","29,558 ms (0%)","61"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl$$Lambda$2662.0x0000000801b25300.get ()","0.0 ms (0%)","0.0 ms (0%)","50,339 ms (0%)","29,558 ms (0%)","61"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl.lambda$load$1 ()","0.0 ms (0%)","0.0 ms (0%)","50,339 ms (0%)","29,558 ms (0%)","61"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl.doLoad ()","0.0 ms (0%)","0.0 ms (0%)","50,339 ms (0%)","29,558 ms (0%)","61"
"org.hibernate.internal.SessionImpl.fireLoad ()","0.0 ms (0%)","0.0 ms (0%)","50,339 ms (0%)","29,558 ms (0%)","61"
"org.hibernate.internal.SessionImpl.fireLoadNoChecks ()","0.0 ms (0%)","0.0 ms (0%)","66,693 ms (0%)","37,819 ms (0%)","87"
"org.hibernate.internal.SessionImpl$$Lambda$2663.0x0000000801b25de0.applyEventToListener ()","0.0 ms (0%)","0.0 ms (0%)","66,693 ms (0%)","37,819 ms (0%)","87"
"org.hibernate.event.internal.DefaultLoadEventListener.onLoad ()","0.0 ms (0%)","0.0 ms (0%)","66,693 ms (0%)","37,819 ms (0%)","87"
"org.hibernate.event.internal.DefaultLoadEventListener.doOnLoad ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","85"
"org.hibernate.event.internal.DefaultLoadEventListener.proxyOrLoad ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","85"
"org.hibernate.event.internal.DefaultLoadEventListener.loadWithRegularProxy ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","85"
"org.hibernate.event.internal.DefaultLoadEventListener.load ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","170"
"org.hibernate.event.internal.DefaultLoadEventListener.doLoad ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","85"
"org.hibernate.event.internal.DefaultLoadEventListener.loadFromCacheOrDatasource ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","85"
"org.hibernate.event.internal.DefaultLoadEventListener.loadFromDatasource ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","85"
"org.hibernate.persister.entity.AbstractEntityPersister.load ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","85"
"org.hibernate.persister.entity.AbstractEntityPersister.doLoad ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","85"
"org.hibernate.loader.ast.internal.EntityBatchLoaderInPredicate.load ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","85"
"org.hibernate.loader.ast.internal.AbstractEntityBatchLoader.load ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","170"
"org.hibernate.loader.ast.internal.SingleIdEntityLoaderStandardImpl.load ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","85"
"org.hibernate.loader.ast.internal.SingleIdLoadPlan.load ()","0.0 ms (0%)","0.0 ms (0%)","64,489 ms (0%)","35,615 ms (0%)","85"
"org.hibernate.engine.internal.StatefulPersistenceContext.getCollection ()","0.0 ms (0%)","0.0 ms (0%)","21,546 ms (0%)","21,546 ms (0%)","26"
"org.hibernate.metamodel.mapping.internal.BasicEntityIdentifierMappingImpl.forEachDisassembledJdbcValue ()","0.0 ms (0%)","0.0 ms (0%)","592 ms (0%)","592 ms (0%)","1"
"org.hibernate.engine.spi.CollectionKey.equals ()","0.0 ms (0%)","0.0 ms (0%)","17,676 ms (0%)","17,676 ms (0%)","21"
"org.hibernate.type.AbstractStandardBasicType.isEqual ()","0.0 ms (0%)","0.0 ms (0%)","30,735 ms (0%)","30,735 ms (0%)","85"
"org.hibernate.type.descriptor.java.AbstractClassJavaType.areEqual ()","0.0 ms (0%)","0.0 ms (0%)","30,735 ms (0%)","30,735 ms (0%)","43"
"org.hibernate.metamodel.mapping.Bindable.forEachJdbcValue ()","0.0 ms (0%)","0.0 ms (0%)","592 ms (0%)","592 ms (0%)","1"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesSourceProcessingStateStandardImpl.finishUp ()","0.0 ms (0%)","0.0 ms (0%)","124,316 ms (0%)","124,316 ms (0.1%)","210"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesSourceProcessingStateStandardImpl.finishLoadingCollections ()","0.0 ms (0%)","0.0 ms (0%)","105,811 ms (0%)","105,811 ms (0.1%)","178"
"org.hibernate.sql.results.internal.LoadingCollectionEntryImpl.finishLoading ()","0.0 ms (0%)","0.0 ms (0%)","105,811 ms (0%)","105,811 ms (0.1%)","178"
"org.hibernate.sql.results.internal.ResultsHelper.finalizeCollectionLoading ()","0.0 ms (0%)","0.0 ms (0%)","57,837 ms (0%)","57,837 ms (0.1%)","90"
"org.hibernate.engine.spi.CollectionEntry.postInitialize ()","0.0 ms (0%)","0.0 ms (0%)","57,031 ms (0%)","57,031 ms (0.1%)","89"
"org.hibernate.collection.spi.PersistentSet.getSnapshot ()","0.0 ms (0%)","0.0 ms (0%)","68,397 ms (0%)","68,397 ms (0.1%)","112"
"org.hibernate.query.results.JdbcValuesMappingImpl$1.resolveInitializer ()","0.0 ms (0%)","0.0 ms (0%)","493 ms (0%)","493 ms (0%)","1"
"com.example.sns_project.service.CommentService.getRootComments ()","0.0 ms (0%)","0.0 ms (0%)","107,499 ms (0%)","55,284 ms (0.1%)","161"
"org.hibernate.query.results.JdbcValuesMappingImpl.resolveAssemblers ()","0.0 ms (0%)","0.0 ms (0%)","493 ms (0%)","493 ms (0%)","1"
"org.hibernate.event.spi.MergeContext.containsKey ()","0.0 ms (0%)","0.0 ms (0%)","590 ms (0%)","590 ms (0%)","1"
"org.hibernate.query.Query.getResultList ()","0.0 ms (0%)","0.0 ms (0%)","96,665 ms (0%)","44,731 ms (0.1%)","146"
"org.hibernate.sql.results.internal.StandardRowReader.finishUp ()","0.0 ms (0%)","0.0 ms (0%)","16,353 ms (0%)","8,261 ms (0%)","26"
"org.hibernate.sql.results.internal.InitializersList.endLoading ()","0.0 ms (0%)","0.0 ms (0%)","16,353 ms (0%)","8,261 ms (0%)","26"
"org.hibernate.sql.results.graph.entity.internal.BatchEntitySelectFetchInitializer.endLoading ()","0.0 ms (0%)","0.0 ms (0%)","16,353 ms (0%)","8,261 ms (0%)","26"
"org.hibernate.internal.SessionImpl$$Lambda$2808.0x0000000801b5dab8.applyEventToListener ()","0.0 ms (0%)","0.0 ms (0%)","1,321 ms (0%)","1,321 ms (0%)","3"
"org.hibernate.sql.results.graph.entity.internal.BatchEntitySelectFetchInitializer$$Lambda$2711.0x0000000801b3ab88.accept ()","0.0 ms (0%)","0.0 ms (0%)","16,353 ms (0%)","8,261 ms (0%)","26"
"org.hibernate.sql.results.graph.entity.internal.BatchEntitySelectFetchInitializer.lambda$endLoading$2 ()","0.0 ms (0%)","0.0 ms (0%)","16,353 ms (0%)","8,261 ms (0%)","26"
"org.hibernate.sql.results.graph.entity.internal.AbstractBatchEntitySelectFetchInitializer.loadInstance ()","0.0 ms (0%)","0.0 ms (0%)","16,353 ms (0%)","8,261 ms (0%)","26"
"org.hibernate.internal.SessionImpl.internalLoad ()","0.0 ms (0%)","0.0 ms (0%)","16,353 ms (0%)","8,261 ms (0%)","26"
"org.hibernate.engine.spi.CascadingActions$6.cascade ()","0.0 ms (0%)","0.0 ms (0%)","1,321 ms (0%)","1,321 ms (0%)","6"
"org.hibernate.event.internal.DefaultMergeEventListener.cascadeOnMerge ()","0.0 ms (0%)","0.0 ms (0%)","1,321 ms (0%)","1,321 ms (0%)","3"
"org.hibernate.query.spi.AbstractSelectionQuery.afterQueryHandlingFetchProfiles ()","0.0 ms (0%)","0.0 ms (0%)","1,089 ms (0%)","1,089 ms (0%)","1"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.resolveEntityInstance ()","0.0 ms (0%)","0.0 ms (0%)","22,267 ms (0%)","22,267 ms (0%)","46"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.registerReloadedEntity ()","0.0 ms (0%)","0.0 ms (0%)","5,414 ms (0%)","5,414 ms (0%)","8"
"org.hibernate.sql.results.internal.RowProcessingStateStandardImpl.hasCallbackActions ()","0.0 ms (0%)","0.0 ms (0%)","5,414 ms (0%)","5,414 ms (0%)","8"
"org.hibernate.query.sqm.tree.predicate.SqmComparisonPredicate.accept ()","0.0 ms (0%)","0.0 ms (0%)","1,909 ms (0%)","1,909 ms (0%)","3"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.visitJunctionPredicate ()","0.0 ms (0%)","0.0 ms (0%)","707 ms (0%)","707 ms (0%)","1"
"org.hibernate.query.sqm.tree.predicate.SqmJunctionPredicate.accept ()","0.0 ms (0%)","0.0 ms (0%)","707 ms (0%)","707 ms (0%)","1"
"org.hibernate.query.sqm.spi.BaseSemanticQueryWalker.visitWhereClause ()","0.0 ms (0%)","0.0 ms (0%)","707 ms (0%)","707 ms (0%)","1"
"com.fasterxml.jackson.databind.ObjectWriter.writeValue ()","0.0 ms (0%)","0.0 ms (0%)","12,942 ms (0%)","12,942 ms (0%)","19"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.flush ()","0.0 ms (0%)","0.0 ms (0%)","6,908 ms (0%)","6,908 ms (0%)","9"
"org.hibernate.persister.entity.AbstractEntityPersister.setIdentifier ()","0.0 ms (0%)","0.0 ms (0%)","1,088 ms (0%)","1,088 ms (0%)","2"
"org.apache.catalina.connector.CoyoteOutputStream.flush ()","0.0 ms (0%)","0.0 ms (0%)","6,196 ms (0%)","6,196 ms (0%)","8"
"org.apache.catalina.connector.OutputBuffer.flush ()","0.0 ms (0%)","0.0 ms (0%)","5,201 ms (0%)","5,201 ms (0%)","7"
"org.apache.catalina.connector.OutputBuffer.doFlush ()","0.0 ms (0%)","0.0 ms (0%)","5,201 ms (0%)","5,201 ms (0%)","7"
"org.apache.coyote.Response.action ()","0.0 ms (0%)","0.0 ms (0%)","7,656 ms (0%)","7,656 ms (0%)","11"
"org.apache.coyote.AbstractProcessor.action ()","0.0 ms (0%)","0.0 ms (0%)","7,656 ms (0%)","7,656 ms (0%)","11"
"org.apache.coyote.http11.Http11Processor.flush ()","0.0 ms (0%)","0.0 ms (0%)","4,704 ms (0%)","4,704 ms (0%)","6"
"org.apache.coyote.http11.Http11OutputBuffer.flush ()","0.0 ms (0%)","0.0 ms (0%)","4,704 ms (0%)","4,704 ms (0%)","6"
"org.apache.coyote.http11.filters.ChunkedOutputFilter.flush ()","0.0 ms (0%)","0.0 ms (0%)","4,704 ms (0%)","4,704 ms (0%)","6"
"org.apache.coyote.http11.Http11OutputBuffer$SocketOutputBuffer.flush ()","0.0 ms (0%)","0.0 ms (0%)","4,704 ms (0%)","4,704 ms (0%)","6"
"org.apache.tomcat.util.net.SocketWrapperBase.flush ()","0.0 ms (0%)","0.0 ms (0%)","7,656 ms (0%)","7,656 ms (0%)","11"
"org.apache.tomcat.util.net.SocketWrapperBase.flushBlocking ()","0.0 ms (0%)","0.0 ms (0%)","7,656 ms (0%)","7,656 ms (0%)","11"
"org.apache.tomcat.util.net.SocketWrapperBase.doWrite ()","0.0 ms (0%)","0.0 ms (0%)","7,656 ms (0%)","7,656 ms (0%)","11"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.doWrite ()","0.0 ms (0%)","0.0 ms (0%)","7,656 ms (0%)","7,656 ms (0%)","11"
"org.apache.tomcat.util.net.NioChannel.write ()","0.0 ms (0%)","0.0 ms (0%)","7,656 ms (0%)","7,656 ms (0%)","11"
"com.fasterxml.jackson.databind.introspect.BasicClassIntrospector.forClassAnnotations ()","0.0 ms (0%)","0.0 ms (0%)","699 ms (0%)","699 ms (0%)","2"
"com.zaxxer.hikari.pool.HikariPool.addBagItem ()","0.0 ms (0%)","0.0 ms (0%)","2,097 ms (0%)","2,097 ms (0%)","2"
"com.fasterxml.jackson.core.json.ReaderBasedJsonParser._parseName ()","0.0 ms (0%)","0.0 ms (0%)","699 ms (0%)","699 ms (0%)","1"
"com.fasterxml.jackson.core.json.ReaderBasedJsonParser.nextFieldName ()","0.0 ms (0%)","0.0 ms (0%)","699 ms (0%)","699 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.std.MapDeserializer._readAndBindStringKeyMap ()","0.0 ms (0%)","0.0 ms (0%)","699 ms (0%)","699 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.std.MapDeserializer.deserialize ()","0.0 ms (0%)","0.0 ms (0%)","699 ms (0%)","699 ms (0%)","2"
"org.hibernate.internal.SessionImpl.unwrap ()","0.0 ms (0%)","0.0 ms (0%)","1,099 ms (0%)","1,099 ms (0%)","1"
"org.hibernate.sql.exec.internal.JdbcParameterBindingsImpl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","699 ms (0%)","699 ms (0%)","1"
"com.example.sns_project.service.CommentService.getAllChildComments ()","0.0 ms (0%)","0.0 ms (0%)","20,911 ms (0%)","18,599 ms (0%)","28"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.writeNumber ()","0.0 ms (0%)","0.0 ms (0%)","1,537 ms (0%)","1,537 ms (0%)","4"
"com.fasterxml.jackson.databind.ser.std.CollectionSerializer.serializeContentsUsing ()","0.0 ms (0%)","0.0 ms (0%)","1,537 ms (0%)","1,537 ms (0%)","4"
"org.hibernate.query.sql.internal.NativeQueryImpl.doList ()","0.0 ms (0%)","0.0 ms (0%)","9,083 ms (0%)","6,770 ms (0%)","14"
"org.hibernate.query.sql.internal.NativeSelectQueryPlanImpl.performList ()","0.0 ms (0%)","0.0 ms (0%)","8,084 ms (0%)","5,771 ms (0%)","13"
"org.hibernate.query.results.ResultSetMappingImpl.resolve ()","0.0 ms (0%)","0.0 ms (0%)","5,979 ms (0%)","3,666 ms (0%)","9"
"org.hibernate.sql.results.jdbc.internal.AbstractResultSetAccess.getColumnCount ()","0.0 ms (0%)","0.0 ms (0%)","5,532 ms (0%)","3,219 ms (0%)","7"
"org.hibernate.sql.results.jdbc.internal.AbstractResultSetAccess.getMetaData ()","0.0 ms (0%)","0.0 ms (0%)","5,532 ms (0%)","3,219 ms (0%)","7"
"org.hibernate.sql.results.graph.entity.internal.AbstractBatchEntitySelectFetchInitializer.resolveKey ()","0.0 ms (0%)","0.0 ms (0%)","11,744 ms (0%)","11,744 ms (0%)","16"
"org.hibernate.sql.results.graph.entity.internal.BatchEntitySelectFetchInitializer.resolveInstance ()","0.0 ms (0%)","0.0 ms (0%)","2,709 ms (0%)","2,709 ms (0%)","6"
"org.hibernate.sql.results.graph.entity.internal.AbstractBatchEntitySelectFetchInitializer.getExistingInitializedInstance ()","0.0 ms (0%)","0.0 ms (0%)","2,709 ms (0%)","2,709 ms (0%)","6"
"org.hibernate.engine.internal.StatefulPersistenceContext.getEntityHolder ()","0.0 ms (0%)","0.0 ms (0%)","2,709 ms (0%)","2,709 ms (0%)","12"
"org.hibernate.engine.spi.EntityKey.equals ()","0.0 ms (0%)","0.0 ms (0%)","12,157 ms (0%)","12,157 ms (0%)","21"
"org.hibernate.engine.spi.EntityKey.sameIdentifier ()","0.0 ms (0%)","0.0 ms (0%)","12,157 ms (0%)","12,157 ms (0%)","21"
"io.micrometer.observation.SimpleObservation.openScope ()","0.0 ms (0%)","0.0 ms (0%)","2,618 ms (0%)","2,618 ms (0%)","3"
"com.fasterxml.jackson.databind.ser.std.CollectionSerializer.serializeContents ()","0.0 ms (0%)","0.0 ms (0%)","1,537 ms (0%)","1,537 ms (0%)","4"
"org.apache.catalina.connector.Request.getAttribute ()","0.0 ms (0%)","0.0 ms (0%)","1,614 ms (0%)","1,614 ms (0%)","2"
"com.fasterxml.jackson.databind.ser.std.CollectionSerializer.serialize ()","0.0 ms (0%)","0.0 ms (0%)","1,537 ms (0%)","1,537 ms (0%)","8"
"org.apache.catalina.connector.RequestFacade.getContentType ()","0.0 ms (0%)","0.0 ms (0%)","1,013 ms (0%)","1,013 ms (0%)","1"
"org.apache.catalina.connector.Request.getContentType ()","0.0 ms (0%)","0.0 ms (0%)","1,013 ms (0%)","1,013 ms (0%)","1"
"org.apache.coyote.Request.getContentType ()","0.0 ms (0%)","0.0 ms (0%)","1,013 ms (0%)","1,013 ms (0%)","1"
"org.apache.coyote.Request.contentType ()","0.0 ms (0%)","0.0 ms (0%)","1,013 ms (0%)","1,013 ms (0%)","1"
"com.fasterxml.jackson.core.util.RecyclerPool$ThreadLocalPoolBase.acquireAndLinkPooled ()","0.0 ms (0%)","0.0 ms (0%)","699 ms (0%)","699 ms (0%)","1"
"com.example.sns_project.service.PostService.getPopularPosts ()","0.0 ms (0%)","0.0 ms (0%)","30,769 ms (0%)","4,987 ms (0%)","41"
"com.fasterxml.jackson.core.JsonFactory._getBufferRecycler ()","0.0 ms (0%)","0.0 ms (0%)","699 ms (0%)","699 ms (0%)","1"
"com.fasterxml.jackson.core.JsonFactory._createContext ()","0.0 ms (0%)","0.0 ms (0%)","699 ms (0%)","699 ms (0%)","1"
"io.netty.channel.nio.SelectedSelectionKeySetSelector.wakeup ()","0.0 ms (0%)","0.0 ms (0%)","782 ms (0%)","782 ms (0%)","2"
"io.netty.channel.nio.NioEventLoop.wakeup ()","0.0 ms (0%)","0.0 ms (0%)","782 ms (0%)","782 ms (0%)","2"
"io.netty.util.concurrent.SingleThreadEventExecutor.execute0 ()","0.0 ms (0%)","0.0 ms (0%)","782 ms (0%)","782 ms (0%)","2"
"io.netty.util.concurrent.SingleThreadEventExecutor.execute ()","0.0 ms (0%)","0.0 ms (0%)","782 ms (0%)","782 ms (0%)","4"
"io.netty.channel.AbstractChannelHandlerContext.safeExecute ()","0.0 ms (0%)","0.0 ms (0%)","782 ms (0%)","782 ms (0%)","2"
"io.netty.channel.AbstractChannelHandlerContext.writeAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","782 ms (0%)","782 ms (0%)","4"
"io.netty.channel.DefaultChannelPipeline.writeAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","782 ms (0%)","782 ms (0%)","2"
"io.netty.channel.AbstractChannel.writeAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","782 ms (0%)","782 ms (0%)","2"
"io.lettuce.core.protocol.DefaultEndpoint.channelWriteAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","782 ms (0%)","782 ms (0%)","2"
"io.lettuce.core.protocol.DefaultEndpoint.writeToChannelAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","782 ms (0%)","782 ms (0%)","2"
"io.lettuce.core.LettuceFutures.awaitOrCancel ()","0.0 ms (0%)","0.0 ms (0%)","26,682 ms (0%)","900 ms (0%)","35"
"io.lettuce.core.internal.Futures.awaitOrCancel ()","0.0 ms (0%)","0.0 ms (0%)","26,682 ms (0%)","900 ms (0%)","35"
"io.lettuce.core.protocol.AsyncCommand.await ()","0.0 ms (0%)","0.0 ms (0%)","26,682 ms (0%)","900 ms (0%)","35"
"io.lettuce.core.protocol.DefaultEndpoint.write ()","0.0 ms (0%)","0.0 ms (0%)","782 ms (0%)","782 ms (0%)","2"
"org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.afterCompletionCallback ()","0.0 ms (0%)","0.0 ms (0%)","18,937 ms (0%)","18,937 ms (0%)","27"
"org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.afterTransactionCompletion ()","0.0 ms (0%)","0.0 ms (0%)","18,937 ms (0%)","18,937 ms (0%)","27"
"org.hibernate.internal.SessionImpl.afterTransactionCompletion ()","0.0 ms (0%)","0.0 ms (0%)","18,937 ms (0%)","18,937 ms (0%)","27"
"org.hibernate.engine.internal.StatefulPersistenceContext.afterTransactionCompletion ()","0.0 ms (0%)","0.0 ms (0%)","18,937 ms (0%)","18,937 ms (0%)","27"
"org.hibernate.engine.internal.EntityEntryContext.downgradeLocks ()","0.0 ms (0%)","0.0 ms (0%)","18,937 ms (0%)","18,937 ms (0%)","27"
"org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorImpl.beforeCompletionCallback ()","0.0 ms (0%)","0.0 ms (0%)","224,088 ms (0%)","219,030 ms (0.3%)","357"
"org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.beforeTransactionCompletion ()","0.0 ms (0%)","0.0 ms (0%)","224,088 ms (0%)","219,030 ms (0.3%)","357"
"org.hibernate.internal.SessionImpl.beforeTransactionCompletion ()","0.0 ms (0%)","0.0 ms (0%)","224,088 ms (0%)","219,030 ms (0.3%)","357"
"org.hibernate.internal.SessionImpl.flushBeforeTransactionCompletion ()","0.0 ms (0%)","0.0 ms (0%)","222,997 ms (0%)","217,939 ms (0.3%)","356"
"org.hibernate.internal.SessionImpl.managedFlush ()","0.0 ms (0%)","0.0 ms (0%)","221,801 ms (0%)","216,743 ms (0.3%)","355"
"org.hibernate.internal.SessionImpl.doFlush ()","0.0 ms (0%)","0.0 ms (0%)","221,801 ms (0%)","216,743 ms (0.3%)","355"
"org.hibernate.internal.SessionImpl$$Lambda$2619.0x0000000801b17a60.accept ()","0.0 ms (0%)","0.0 ms (0%)","221,801 ms (0%)","216,743 ms (0.3%)","355"
"org.hibernate.event.internal.DefaultFlushEventListener.onFlush ()","0.0 ms (0%)","0.0 ms (0%)","221,801 ms (0%)","216,743 ms (0.3%)","355"
"org.hibernate.event.internal.AbstractFlushingEventListener.flushEverythingToExecutions ()","0.0 ms (0%)","0.0 ms (0%)","184,025 ms (0%)","184,025 ms (0.2%)","454"
"org.hibernate.event.internal.AbstractFlushingEventListener.preFlush ()","0.0 ms (0%)","0.0 ms (0%)","88,138 ms (0%)","88,138 ms (0.1%)","140"
"org.hibernate.event.internal.AbstractFlushingEventListener.prepareEntityFlushes ()","0.0 ms (0%)","0.0 ms (0%)","71,517 ms (0%)","71,517 ms (0.1%)","116"
"org.hibernate.event.internal.AbstractFlushingEventListener.cascadeOnFlush ()","0.0 ms (0%)","0.0 ms (0%)","68,725 ms (0%)","68,725 ms (0.1%)","109"
"org.hibernate.engine.internal.Cascade.cascade ()","0.0 ms (0%)","0.0 ms (0%)","70,047 ms (0%)","70,047 ms (0.1%)","124"
"com.example.sns_project.jwt.JwtInterceptor.preHandle ()","0.0 ms (0%)","0.0 ms (0%)","12,242 ms (0%)","12,242 ms (0%)","16"
"com.example.sns_project.jwt.JwtUtil.validateToken ()","0.0 ms (0%)","0.0 ms (0%)","7,542 ms (0%)","7,542 ms (0%)","10"
"io.jsonwebtoken.impl.DefaultJwtParser.parseClaimsJws ()","0.0 ms (0%)","0.0 ms (0%)","11,433 ms (0%)","11,433 ms (0%)","15"
"io.jsonwebtoken.impl.DefaultJwtParser.parse ()","0.0 ms (0%)","0.0 ms (0%)","11,433 ms (0%)","11,433 ms (0%)","30"
"io.jsonwebtoken.impl.DefaultJwtParser.readValue ()","0.0 ms (0%)","0.0 ms (0%)","10,438 ms (0%)","10,438 ms (0%)","13"
"com.fasterxml.jackson.databind.ObjectMapper.readValue ()","0.0 ms (0%)","0.0 ms (0%)","11,037 ms (0%)","11,037 ms (0%)","27"
"org.hibernate.sql.results.graph.AbstractFetchParent.findFetch ()","0.0 ms (0%)","0.0 ms (0%)","603 ms (0%)","603 ms (0%)","1"
"io.netty.buffer.PoolChunk.insertAvailRun ()","0.0 ms (0%)","0.0 ms (0%)","591 ms (0%)","591 ms (0%)","1"
"io.netty.buffer.PoolChunk.splitLargeRun ()","0.0 ms (0%)","0.0 ms (0%)","591 ms (0%)","591 ms (0%)","1"
"org.hibernate.engine.internal.Cascade.cascadeAssociation ()","0.0 ms (0%)","0.0 ms (0%)","34,653 ms (0%)","34,653 ms (0%)","75"
"org.hibernate.engine.internal.Cascade.cascadeCollection ()","0.0 ms (0%)","0.0 ms (0%)","34,653 ms (0%)","34,653 ms (0%)","56"
"org.hibernate.engine.internal.Cascade.cascadeCollectionElements ()","0.0 ms (0%)","0.0 ms (0%)","33,843 ms (0%)","33,843 ms (0%)","55"
"org.hibernate.event.internal.AbstractFlushingEventListener.flushEntities ()","0.0 ms (0%)","0.0 ms (0%)","86,064 ms (0%)","86,064 ms (0.1%)","144"
"org.hibernate.event.internal.AbstractVisitor.processEntityPropertyValues ()","0.0 ms (0%)","0.0 ms (0%)","38,824 ms (0%)","38,824 ms (0%)","63"
"io.netty.buffer.PoolChunk.allocateRun ()","0.0 ms (0%)","0.0 ms (0%)","591 ms (0%)","591 ms (0%)","1"
"com.example.sns_project.service.CommentService.createComment ()","0.0 ms (0%)","0.0 ms (0%)","13,359 ms (0%)","7,214 ms (0%)","16"
